Region,Latitude,Longitude,Date,Year,Month,Month_Name,Season,Temperature,Precipitation
Sofia,-14.8797,47.9875,2007-07-01,2007,7,July,Dry,23.41,0.58
Sofia,-14.8797,47.9875,2007-08-01,2007,8,August,Dry,24.65,0.37
Sofia,-14.8797,47.9875,2007-09-01,2007,9,September,Dry,25.94,0.46
Sofia,-14.8797,47.9875,2007-10-01,2007,10,October,Dry,27.82,1.05
Sofia,-14.8797,47.9875,2007-11-01,2007,11,November,Rainy,28.74,2.62
Sofia,-14.8797,47.9875,2007-12-01,2007,12,December,Rainy,27.55,6.51
Sofia,-14.8797,47.9875,2008-01-01,2008,1,January,Rainy,26.08,12.32
Sofia,-14.8797,47.9875,2008-02-01,2008,2,February,Rainy,25.36,13.05
Sofia,-14.8797,47.9875,2008-03-01,2008,3,March,Rainy,25.73,4.04
Sofia,-14.8797,47.9875,2008-04-01,2008,4,April,Rainy,25.31,2.23
Sofia,-14.8797,47.9875,2008-05-01,2008,5,May,Dry,24.84,0.23
Sofia,-14.8797,47.9875,2008-06-01,2008,6,June,Dry,23.62,0.29
Sofia,-14.8797,47.9875,2008-07-01,2008,7,July,Dry,23.48,0.34
Sofia,-14.8797,47.9875,2008-08-01,2008,8,August,Dry,25.25,0.37
Sofia,-14.8797,47.9875,2008-09-01,2008,9,September,Dry,27.54,0.32
Sofia,-14.8797,47.9875,2008-10-01,2008,10,October,Dry,28.77,1.08
Sofia,-14.8797,47.9875,2008-11-01,2008,11,November,Rainy,27.97,4.09
Sofia,-14.8797,47.9875,2008-12-01,2008,12,December,Rainy,27.24,6.01
Sofia,-14.8797,47.9875,2009-01-01,2009,1,January,Rainy,26.43,7.34
Sofia,-14.8797,47.9875,2009-02-01,2009,2,February,Rainy,26.12,11.28
Sofia,-14.8797,47.9875,2009-03-01,2009,3,March,Rainy,26.07,8.19
Sofia,-14.8797,47.9875,2009-04-01,2009,4,April,Rainy,25.38,5.08
Sofia,-14.8797,47.9875,2009-05-01,2009,5,May,Dry,24.88,0.23
Sofia,-14.8797,47.9875,2009-06-01,2009,6,June,Dry,24.41,0.3
Sofia,-14.8797,47.9875,2009-07-01,2009,7,July,Dry,23.84,0.58
Sofia,-14.8797,47.9875,2009-08-01,2009,8,August,Dry,25.08,0.69
Sofia,-14.8797,47.9875,2009-09-01,2009,9,September,Dry,26.69,0.72
Sofia,-14.8797,47.9875,2009-10-01,2009,10,October,Dry,28.75,0.67
Sofia,-14.8797,47.9875,2009-11-01,2009,11,November,Rainy,29.46,2.81
Sofia,-14.8797,47.9875,2009-12-01,2009,12,December,Rainy,28.32,6.32
Sofia,-14.8797,47.9875,2010-01-01,2010,1,January,Rainy,26.02,16.91
Sofia,-14.8797,47.9875,2010-02-01,2010,2,February,Rainy,26.6,8.27
Sofia,-14.8797,47.9875,2010-03-01,2010,3,March,Rainy,26.24,9.14
Sofia,-14.8797,47.9875,2010-04-01,2010,4,April,Rainy,25.75,0.87
Sofia,-14.8797,47.9875,2010-05-01,2010,5,May,Dry,25.41,0.68
Sofia,-14.8797,47.9875,2010-06-01,2010,6,June,Dry,24.44,0.61
Sofia,-14.8797,47.9875,2010-07-01,2010,7,July,Dry,23.09,0.65
Sofia,-14.8797,47.9875,2010-08-01,2010,8,August,Dry,24.44,0.6
Sofia,-14.8797,47.9875,2010-09-01,2010,9,September,Dry,26.34,0.23
Sofia,-14.8797,47.9875,2010-10-01,2010,10,October,Dry,28.97,0.97
Sofia,-14.8797,47.9875,2010-11-01,2010,11,November,Rainy,28.82,3.17
Sofia,-14.8797,47.9875,2010-12-01,2010,12,December,Rainy,27.41,7.18
Sofia,-14.8797,47.9875,2011-01-01,2011,1,January,Rainy,26.52,15.7
Sofia,-14.8797,47.9875,2011-02-01,2011,2,February,Rainy,26.13,14.86
Sofia,-14.8797,47.9875,2011-03-01,2011,3,March,Rainy,25.73,10.1
Sofia,-14.8797,47.9875,2011-04-01,2011,4,April,Rainy,26.08,3.55
Sofia,-14.8797,47.9875,2011-05-01,2011,5,May,Dry,24.29,0.85
Sofia,-14.8797,47.9875,2011-06-01,2011,6,June,Dry,23.32,0.94
Sofia,-14.8797,47.9875,2011-07-01,2011,7,July,Dry,23.22,0.32
Sofia,-14.8797,47.9875,2011-08-01,2011,8,August,Dry,25.01,0.44
Sofia,-14.8797,47.9875,2011-09-01,2011,9,September,Dry,25.99,0.74
Sofia,-14.8797,47.9875,2011-10-01,2011,10,October,Dry,28.76,1.0
Sofia,-14.8797,47.9875,2011-11-01,2011,11,November,Rainy,28.77,4.19
Sofia,-14.8797,47.9875,2011-12-01,2011,12,December,Rainy,27.55,7.54
Sofia,-14.8797,47.9875,2012-01-01,2012,1,January,Rainy,25.56,18.3
Sofia,-14.8797,47.9875,2012-02-01,2012,2,February,Rainy,25.79,12.15
Sofia,-14.8797,47.9875,2012-03-01,2012,3,March,Rainy,25.67,8.5
Sofia,-14.8797,47.9875,2012-04-01,2012,4,April,Rainy,25.62,5.37
Sofia,-14.8797,47.9875,2012-05-01,2012,5,May,Dry,24.01,1.04
Sofia,-14.8797,47.9875,2012-06-01,2012,6,June,Dry,22.46,0.4
Sofia,-14.8797,47.9875,2012-07-01,2012,7,July,Dry,22.21,0.58
Sofia,-14.8797,47.9875,2012-08-01,2012,8,August,Dry,24.25,0.24
Sofia,-14.8797,47.9875,2012-09-01,2012,9,September,Dry,26.24,0.36
Sofia,-14.8797,47.9875,2012-10-01,2012,10,October,Dry,28.22,1.17
Sofia,-14.8797,47.9875,2012-11-01,2012,11,November,Rainy,28.79,4.24
Sofia,-14.8797,47.9875,2012-12-01,2012,12,December,Rainy,28.38,4.89
Sofia,-14.8797,47.9875,2013-01-01,2013,1,January,Rainy,27.24,13.23
Sofia,-14.8797,47.9875,2013-02-01,2013,2,February,Rainy,25.95,7.93
Sofia,-14.8797,47.9875,2013-03-01,2013,3,March,Rainy,26.59,2.65
Sofia,-14.8797,47.9875,2013-04-01,2013,4,April,Rainy,26.07,2.46
Sofia,-14.8797,47.9875,2013-05-01,2013,5,May,Dry,25.53,0.54
Sofia,-14.8797,47.9875,2013-06-01,2013,6,June,Dry,23.59,0.37
Sofia,-14.8797,47.9875,2013-07-01,2013,7,July,Dry,24.11,0.27
Sofia,-14.8797,47.9875,2013-08-01,2013,8,August,Dry,24.71,0.3
Sofia,-14.8797,47.9875,2013-09-01,2013,9,September,Dry,27.28,0.4
Sofia,-14.8797,47.9875,2013-10-01,2013,10,October,Dry,29.22,0.9
Sofia,-14.8797,47.9875,2013-11-01,2013,11,November,Rainy,29.15,2.74
Sofia,-14.8797,47.9875,2013-12-01,2013,12,December,Rainy,27.15,9.34
Sofia,-14.8797,47.9875,2014-01-01,2014,1,January,Rainy,25.92,14.61
Sofia,-14.8797,47.9875,2014-02-01,2014,2,February,Rainy,25.54,13.19
Sofia,-14.8797,47.9875,2014-03-01,2014,3,March,Rainy,26.36,6.48
Sofia,-14.8797,47.9875,2014-04-01,2014,4,April,Rainy,25.22,1.44
Sofia,-14.8797,47.9875,2014-05-01,2014,5,May,Dry,24.25,0.37
Sofia,-14.8797,47.9875,2014-06-01,2014,6,June,Dry,23.58,0.51
Sofia,-14.8797,47.9875,2014-07-01,2014,7,July,Dry,23.67,0.99
Sofia,-14.8797,47.9875,2014-08-01,2014,8,August,Dry,25.37,0.23
Sofia,-14.8797,47.9875,2014-09-01,2014,9,September,Dry,26.45,0.3
Sofia,-14.8797,47.9875,2014-10-01,2014,10,October,Dry,28.66,0.91
Sofia,-14.8797,47.9875,2014-11-01,2014,11,November,Rainy,29.2,3.02
Sofia,-14.8797,47.9875,2014-12-01,2014,12,December,Rainy,28.07,4.68
Sofia,-14.8797,47.9875,2015-01-01,2015,1,January,Rainy,25.63,22.18
Sofia,-14.8797,47.9875,2015-02-01,2015,2,February,Rainy,25.82,12.19
Sofia,-14.8797,47.9875,2015-03-01,2015,3,March,Rainy,25.69,11.08
Sofia,-14.8797,47.9875,2015-04-01,2015,4,April,Rainy,25.57,3.01
Sofia,-14.8797,47.9875,2015-05-01,2015,5,May,Dry,24.55,0.6
Sofia,-14.8797,47.9875,2015-06-01,2015,6,June,Dry,23.9,1.14
Sofia,-14.8797,47.9875,2015-07-01,2015,7,July,Dry,23.32,0.82
Sofia,-14.8797,47.9875,2015-08-01,2015,8,August,Dry,24.37,0.73
Sofia,-14.8797,47.9875,2015-09-01,2015,9,September,Dry,26.37,0.31
Sofia,-14.8797,47.9875,2015-10-01,2015,10,October,Dry,28.74,2.36
Sofia,-14.8797,47.9875,2015-11-01,2015,11,November,Rainy,28.97,3.66
Sofia,-14.8797,47.9875,2015-12-01,2015,12,December,Rainy,27.72,10.88
Sofia,-14.8797,47.9875,2016-01-01,2016,1,January,Rainy,26.36,21.06
Sofia,-14.8797,47.9875,2016-02-01,2016,2,February,Rainy,26.07,20.25
Sofia,-14.8797,47.9875,2016-03-01,2016,3,March,Rainy,26.9,14.75
Sofia,-14.8797,47.9875,2016-04-01,2016,4,April,Rainy,25.6,3.06
Sofia,-14.8797,47.9875,2016-05-01,2016,5,May,Dry,22.8,2.51
Sofia,-14.8797,47.9875,2016-06-01,2016,6,June,Dry,21.89,0.98
Sofia,-14.8797,47.9875,2016-07-01,2016,7,July,Dry,21.42,0.8
Sofia,-14.8797,47.9875,2016-08-01,2016,8,August,Dry,23.56,0.53
Sofia,-14.8797,47.9875,2016-09-01,2016,9,September,Dry,24.87,0.62
Sofia,-14.8797,47.9875,2016-10-01,2016,10,October,Dry,28.1,0.63
Sofia,-14.8797,47.9875,2016-11-01,2016,11,November,Rainy,28.69,2.15
Sofia,-14.8797,47.9875,2016-12-01,2016,12,December,Rainy,28.1,5.78
Sofia,-14.8797,47.9875,2017-01-01,2017,1,January,Rainy,26.67,13.67
Sofia,-14.8797,47.9875,2017-02-01,2017,2,February,Rainy,26.53,15.84
Sofia,-14.8797,47.9875,2017-03-01,2017,3,March,Rainy,26.4,28.48
Sofia,-14.8797,47.9875,2017-04-01,2017,4,April,Rainy,25.52,3.21
Sofia,-14.8797,47.9875,2017-05-01,2017,5,May,Dry,24.17,1.51
Sofia,-14.8797,47.9875,2017-06-01,2017,6,June,Dry,23.14,1.4
Sofia,-14.8797,47.9875,2017-07-01,2017,7,July,Dry,22.54,1.05
Sofia,-14.8797,47.9875,2017-08-01,2017,8,August,Dry,23.79,0.93
Sofia,-14.8797,47.9875,2017-09-01,2017,9,September,Dry,26.12,0.17
Sofia,-14.8797,47.9875,2017-10-01,2017,10,October,Dry,27.97,2.18
Sofia,-14.8797,47.9875,2017-11-01,2017,11,November,Rainy,28.03,10.09
Sofia,-14.8797,47.9875,2017-12-01,2017,12,December,Rainy,26.61,14.81
Sofia,-14.8797,47.9875,2018-01-01,2018,1,January,Rainy,25.28,29.98
Sofia,-14.8797,47.9875,2018-02-01,2018,2,February,Rainy,26.16,15.98
Sofia,-14.8797,47.9875,2018-03-01,2018,3,March,Rainy,25.79,27.03
Sofia,-14.8797,47.9875,2018-04-01,2018,4,April,Rainy,25.43,3.67
Sofia,-14.8797,47.9875,2018-05-01,2018,5,May,Dry,24.1,1.63
Sofia,-14.8797,47.9875,2018-06-01,2018,6,June,Dry,22.76,0.7
Sofia,-14.8797,47.9875,2018-07-01,2018,7,July,Dry,21.79,1.52
Sofia,-14.8797,47.9875,2018-08-01,2018,8,August,Dry,23.55,0.75
Sofia,-14.8797,47.9875,2018-09-01,2018,9,September,Dry,26.09,0.63
Sofia,-14.8797,47.9875,2018-10-01,2018,10,October,Dry,27.75,0.98
Sofia,-14.8797,47.9875,2018-11-01,2018,11,November,Rainy,29.1,4.17
Sofia,-14.8797,47.9875,2018-12-01,2018,12,December,Rainy,28.09,14.67
Sofia,-14.8797,47.9875,2019-01-01,2019,1,January,Rainy,26.21,32.66
Sofia,-14.8797,47.9875,2019-02-01,2019,2,February,Rainy,26.39,14.85
Sofia,-14.8797,47.9875,2019-03-01,2019,3,March,Rainy,26.7,9.73
Sofia,-14.8797,47.9875,2019-04-01,2019,4,April,Rainy,26.8,4.56
Sofia,-14.8797,47.9875,2019-05-01,2019,5,May,Dry,24.55,2.21
Sofia,-14.8797,47.9875,2019-06-01,2019,6,June,Dry,23.0,1.1
Sofia,-14.8797,47.9875,2019-07-01,2019,7,July,Dry,22.93,1.1
Sofia,-14.8797,47.9875,2019-08-01,2019,8,August,Dry,24.05,0.5
Sofia,-14.8797,47.9875,2019-09-01,2019,9,September,Dry,26.73,0.71
Sofia,-14.8797,47.9875,2019-10-01,2019,10,October,Dry,29.43,0.9
Sofia,-14.8797,47.9875,2019-11-01,2019,11,November,Rainy,28.51,11.43
Sofia,-14.8797,47.9875,2019-12-01,2019,12,December,Rainy,26.93,12.87
Sofia,-14.8797,47.9875,2020-01-01,2020,1,January,Rainy,26.42,31.45
Sofia,-14.8797,47.9875,2020-02-01,2020,2,February,Rainy,26.53,12.08
Sofia,-14.8797,47.9875,2020-03-01,2020,3,March,Rainy,26.78,13.56
Sofia,-14.8797,47.9875,2020-04-01,2020,4,April,Rainy,25.46,2.69
Sofia,-14.8797,47.9875,2020-05-01,2020,5,May,Dry,24.24,1.18
Sofia,-14.8797,47.9875,2020-06-01,2020,6,June,Dry,22.55,2.06
Sofia,-14.8797,47.9875,2020-07-01,2020,7,July,Dry,22.22,1.0
Sofia,-14.8797,47.9875,2020-08-01,2020,8,August,Dry,23.94,0.38
Sofia,-14.8797,47.9875,2020-09-01,2020,9,September,Dry,25.42,1.93
Sofia,-14.8797,47.9875,2020-10-01,2020,10,October,Dry,27.95,2.41
Sofia,-14.8797,47.9875,2020-11-01,2020,11,November,Rainy,28.83,3.71
Sofia,-14.8797,47.9875,2020-12-01,2020,12,December,Rainy,27.13,13.62
Sofia,-14.8797,47.9875,2021-01-01,2021,1,January,Rainy,26.41,11.62
Sofia,-14.8797,47.9875,2021-02-01,2021,2,February,Rainy,26.35,21.32
Sofia,-14.8797,47.9875,2021-03-01,2021,3,March,Rainy,26.02,9.17
Sofia,-14.8797,47.9875,2021-04-01,2021,4,April,Rainy,25.64,7.94
Sofia,-14.8797,47.9875,2021-05-01,2021,5,May,Dry,23.77,2.4
Sofia,-14.8797,47.9875,2021-06-01,2021,6,June,Dry,21.88,1.32
Sofia,-14.8797,47.9875,2021-07-01,2021,7,July,Dry,21.31,0.89
Sofia,-14.8797,47.9875,2021-08-01,2021,8,August,Dry,23.37,0.85
Sofia,-14.8797,47.9875,2021-09-01,2021,9,September,Dry,25.15,0.56
Sofia,-14.8797,47.9875,2021-10-01,2021,10,October,Dry,27.56,2.05
Sofia,-14.8797,47.9875,2021-11-01,2021,11,November,Rainy,28.77,3.82
Sofia,-14.8797,47.9875,2021-12-01,2021,12,December,Rainy,28.23,7.62
Sofia,-14.8797,47.9875,2022-01-01,2022,1,January,Rainy,25.74,19.32
Sofia,-14.8797,47.9875,2022-02-01,2022,2,February,Rainy,26.21,16.08
Sofia,-14.8797,47.9875,2022-03-01,2022,3,March,Rainy,26.04,15.87
Sofia,-14.8797,47.9875,2022-04-01,2022,4,April,Rainy,25.71,4.77
Sofia,-14.8797,47.9875,2022-05-01,2022,5,May,Dry,23.94,1.03
Sofia,-14.8797,47.9875,2022-06-01,2022,6,June,Dry,22.13,1.11
Sofia,-14.8797,47.9875,2022-07-01,2022,7,July,Dry,21.38,1.07
Sofia,-14.8797,47.9875,2022-08-01,2022,8,August,Dry,23.17,0.35
Sofia,-14.8797,47.9875,2022-09-01,2022,9,September,Dry,24.99,1.03
Sofia,-14.8797,47.9875,2022-10-01,2022,10,October,Dry,27.1,1.06
Sofia,-14.8797,47.9875,2022-11-01,2022,11,November,Rainy,28.28,5.87
Sofia,-14.8797,47.9875,2022-12-01,2022,12,December,Rainy,27.09,9.67
Sofia,-14.8797,47.9875,2023-01-01,2023,1,January,Rainy,25.82,22.96
Sofia,-14.8797,47.9875,2023-02-01,2023,2,February,Rainy,26.56,15.09
Sofia,-14.8797,47.9875,2023-03-01,2023,3,March,Rainy,26.23,9.71
Sofia,-14.8797,47.9875,2023-04-01,2023,4,April,Rainy,26.01,6.2
Sofia,-14.8797,47.9875,2023-05-01,2023,5,May,Dry,24.74,1.03
Sofia,-14.8797,47.9875,2023-06-01,2023,6,June,Dry,23.08,0.6
Sofia,-14.8797,47.9875,2023-07-01,2023,7,July,Dry,22.92,1.09
Sofia,-14.8797,47.9875,2023-08-01,2023,8,August,Dry,25.05,0.88
Sofia,-14.8797,47.9875,2023-09-01,2023,9,September,Dry,26.49,0.65
Sofia,-14.8797,47.9875,2023-10-01,2023,10,October,Dry,29.67,1.85
Sofia,-14.8797,47.9875,2023-11-01,2023,11,November,Rainy,29.42,3.75
Sofia,-14.8797,47.9875,2023-12-01,2023,12,December,Rainy,29.24,6.8
Sofia,-14.8797,47.9875,2024-01-01,2024,1,January,Rainy,26.55,25.81
Sofia,-14.8797,47.9875,2024-02-01,2024,2,February,Rainy,26.93,16.7
Sofia,-14.8797,47.9875,2024-03-01,2024,3,March,Rainy,26.88,11.51
Sofia,-14.8797,47.9875,2024-04-01,2024,4,April,Rainy,27.03,5.29
Sofia,-14.8797,47.9875,2024-05-01,2024,5,May,Dry,23.79,4.34
Sofia,-14.8797,47.9875,2024-06-01,2024,6,June,Dry,22.55,0.59
Sofia,-14.8797,47.9875,2024-07-01,2024,7,July,Dry,22.75,0.16
Sofia,-14.8797,47.9875,2024-08-01,2024,8,August,Dry,23.56,0.4
Sofia,-14.8797,47.9875,2024-09-01,2024,9,September,Dry,26.78,0.59
Sofia,-14.8797,47.9875,2024-10-01,2024,10,October,Dry,29.01,0.45
Sofia,-14.8797,47.9875,2024-11-01,2024,11,November,Rainy,29.96,4.16
Sofia,-14.8797,47.9875,2024-12-01,2024,12,December,Rainy,28.03,9.49
Vakinankaratra,-19.8659,47.0335,2005-01-01,2005,1,January,Rainy,19.04,11.52
Vakinankaratra,-19.8659,47.0335,2005-02-01,2005,2,February,Rainy,19.02,11.46
Vakinankaratra,-19.8659,47.0335,2005-03-01,2005,3,March,Rainy,18.36,7.13
Vakinankaratra,-19.8659,47.0335,2005-04-01,2005,4,April,Rainy,16.62,3.49
Vakinankaratra,-19.8659,47.0335,2005-05-01,2005,5,May,Dry,15.08,2.55
Vakinankaratra,-19.8659,47.0335,2005-06-01,2005,6,June,Dry,13.26,1.11
Vakinankaratra,-19.8659,47.0335,2005-07-01,2005,7,July,Dry,11.67,2.08
Vakinankaratra,-19.8659,47.0335,2005-08-01,2005,8,August,Dry,12.29,0.9
Vakinankaratra,-19.8659,47.0335,2005-09-01,2005,9,September,Dry,14.19,0.93
Vakinankaratra,-19.8659,47.0335,2005-10-01,2005,10,October,Dry,17.17,1.0
Vakinankaratra,-19.8659,47.0335,2005-11-01,2005,11,November,Rainy,18.93,6.0
Vakinankaratra,-19.8659,47.0335,2005-12-01,2005,12,December,Rainy,19.23,18.61
Vakinankaratra,-19.8659,47.0335,2006-01-01,2006,1,January,Rainy,18.93,5.58
Vakinankaratra,-19.8659,47.0335,2006-02-01,2006,2,February,Rainy,18.87,3.91
Vakinankaratra,-19.8659,47.0335,2006-03-01,2006,3,March,Rainy,18.68,8.81
Vakinankaratra,-19.8659,47.0335,2006-04-01,2006,4,April,Rainy,17.46,2.58
Vakinankaratra,-19.8659,47.0335,2006-05-01,2006,5,May,Dry,14.76,0.82
Vakinankaratra,-19.8659,47.0335,2006-06-01,2006,6,June,Dry,13.46,1.0
Vakinankaratra,-19.8659,47.0335,2006-07-01,2006,7,July,Dry,12.33,2.12
Vakinankaratra,-19.8659,47.0335,2006-08-01,2006,8,August,Dry,12.98,0.56
Vakinankaratra,-19.8659,47.0335,2006-09-01,2006,9,September,Dry,14.89,0.43
Vakinankaratra,-19.8659,47.0335,2006-10-01,2006,10,October,Dry,17.5,1.08
Vakinankaratra,-19.8659,47.0335,2006-11-01,2006,11,November,Rainy,19.28,9.23
Vakinankaratra,-19.8659,47.0335,2006-12-01,2006,12,December,Rainy,18.99,14.86
Vakinankaratra,-19.8659,47.0335,2007-01-01,2007,1,January,Rainy,18.45,28.48
Vakinankaratra,-19.8659,47.0335,2007-02-01,2007,2,February,Rainy,18.72,16.26
Vakinankaratra,-19.8659,47.0335,2007-03-01,2007,3,March,Rainy,18.01,2.81
Vakinankaratra,-19.8659,47.0335,2007-04-01,2007,4,April,Rainy,17.22,3.49
Vakinankaratra,-19.8659,47.0335,2007-05-01,2007,5,May,Dry,15.7,1.24
Vakinankaratra,-19.8659,47.0335,2007-06-01,2007,6,June,Dry,12.1,0.3
Vakinankaratra,-19.8659,47.0335,2007-07-01,2007,7,July,Dry,12.19,0.62
Vakinankaratra,-19.8659,47.0335,2007-08-01,2007,8,August,Dry,13.2,0.32
Vakinankaratra,-19.8659,47.0335,2007-09-01,2007,9,September,Dry,15.54,0.97
Vakinankaratra,-19.8659,47.0335,2007-10-01,2007,10,October,Dry,18.04,1.63
Vakinankaratra,-19.8659,47.0335,2007-11-01,2007,11,November,Rainy,19.27,8.08
Vakinankaratra,-19.8659,47.0335,2007-12-01,2007,12,December,Rainy,19.24,8.74
Vakinankaratra,-19.8659,47.0335,2008-01-01,2008,1,January,Rainy,19.05,9.54
Vakinankaratra,-19.8659,47.0335,2008-02-01,2008,2,February,Rainy,18.48,10.6
Vakinankaratra,-19.8659,47.0335,2008-03-01,2008,3,March,Rainy,17.78,2.88
Vakinankaratra,-19.8659,47.0335,2008-04-01,2008,4,April,Rainy,17.11,0.98
Vakinankaratra,-19.8659,47.0335,2008-05-01,2008,5,May,Dry,14.07,0.57
Vakinankaratra,-19.8659,47.0335,2008-06-01,2008,6,June,Dry,11.97,0.54
Vakinankaratra,-19.8659,47.0335,2008-07-01,2008,7,July,Dry,11.79,0.64
Vakinankaratra,-19.8659,47.0335,2008-08-01,2008,8,August,Dry,14.1,0.17
Vakinankaratra,-19.8659,47.0335,2008-09-01,2008,9,September,Dry,16.73,0.98
Vakinankaratra,-19.8659,47.0335,2008-10-01,2008,10,October,Dry,18.84,4.42
Vakinankaratra,-19.8659,47.0335,2008-11-01,2008,11,November,Rainy,19.2,7.76
Vakinankaratra,-19.8659,47.0335,2008-12-01,2008,12,December,Rainy,19.73,5.63
Vakinankaratra,-19.8659,47.0335,2009-01-01,2009,1,January,Rainy,19.72,14.7
Vakinankaratra,-19.8659,47.0335,2009-02-01,2009,2,February,Rainy,18.7,7.47
Vakinankaratra,-19.8659,47.0335,2009-03-01,2009,3,March,Rainy,18.84,8.63
Vakinankaratra,-19.8659,47.0335,2009-04-01,2009,4,April,Rainy,16.64,4.5
Vakinankaratra,-19.8659,47.0335,2009-05-01,2009,5,May,Dry,14.7,0.19
Vakinankaratra,-19.8659,47.0335,2009-06-01,2009,6,June,Dry,13.28,0.23
Vakinankaratra,-19.8659,47.0335,2009-07-01,2009,7,July,Dry,12.09,2.3
Vakinankaratra,-19.8659,47.0335,2009-08-01,2009,8,August,Dry,13.5,1.07
Vakinankaratra,-19.8659,47.0335,2009-09-01,2009,9,September,Dry,15.73,0.68
Vakinankaratra,-19.8659,47.0335,2009-10-01,2009,10,October,Dry,17.85,3.55
Vakinankaratra,-19.8659,47.0335,2009-11-01,2009,11,November,Rainy,18.6,3.85
Vakinankaratra,-19.8659,47.0335,2009-12-01,2009,12,December,Rainy,19.32,8.82
Vakinankaratra,-19.8659,47.0335,2010-01-01,2010,1,January,Rainy,18.98,10.49
Vakinankaratra,-19.8659,47.0335,2010-02-01,2010,2,February,Rainy,19.05,4.67
Vakinankaratra,-19.8659,47.0335,2010-03-01,2010,3,March,Rainy,18.99,10.89
Vakinankaratra,-19.8659,47.0335,2010-04-01,2010,4,April,Rainy,17.68,0.56
Vakinankaratra,-19.8659,47.0335,2010-05-01,2010,5,May,Dry,16.05,1.26
Vakinankaratra,-19.8659,47.0335,2010-06-01,2010,6,June,Dry,13.74,1.17
Vakinankaratra,-19.8659,47.0335,2010-07-01,2010,7,July,Dry,11.71,1.07
Vakinankaratra,-19.8659,47.0335,2010-08-01,2010,8,August,Dry,12.58,0.84
Vakinankaratra,-19.8659,47.0335,2010-09-01,2010,9,September,Dry,15.4,0.06
Vakinankaratra,-19.8659,47.0335,2010-10-01,2010,10,October,Dry,19.11,1.12
Vakinankaratra,-19.8659,47.0335,2010-11-01,2010,11,November,Rainy,19.9,4.31
Vakinankaratra,-19.8659,47.0335,2010-12-01,2010,12,December,Rainy,19.66,5.92
Vakinankaratra,-19.8659,47.0335,2011-01-01,2011,1,January,Rainy,19.16,13.06
Vakinankaratra,-19.8659,47.0335,2011-02-01,2011,2,February,Rainy,18.7,9.92
Vakinankaratra,-19.8659,47.0335,2011-03-01,2011,3,March,Rainy,17.99,11.7
Vakinankaratra,-19.8659,47.0335,2011-04-01,2011,4,April,Rainy,17.6,4.26
Vakinankaratra,-19.8659,47.0335,2011-05-01,2011,5,May,Dry,15.57,1.23
Vakinankaratra,-19.8659,47.0335,2011-06-01,2011,6,June,Dry,13.7,0.31
Vakinankaratra,-19.8659,47.0335,2011-07-01,2011,7,July,Dry,12.26,0.19
Vakinankaratra,-19.8659,47.0335,2011-08-01,2011,8,August,Dry,13.76,0.64
Vakinankaratra,-19.8659,47.0335,2011-09-01,2011,9,September,Dry,15.3,0.22
Vakinankaratra,-19.8659,47.0335,2011-10-01,2011,10,October,Dry,17.77,3.23
Vakinankaratra,-19.8659,47.0335,2011-11-01,2011,11,November,Rainy,19.6,4.62
Vakinankaratra,-19.8659,47.0335,2011-12-01,2011,12,December,Rainy,19.72,7.29
Vakinankaratra,-19.8659,47.0335,2012-01-01,2012,1,January,Rainy,18.42,13.51
Vakinankaratra,-19.8659,47.0335,2012-02-01,2012,2,February,Rainy,19.06,10.86
Vakinankaratra,-19.8659,47.0335,2012-03-01,2012,3,March,Rainy,17.76,8.5
Vakinankaratra,-19.8659,47.0335,2012-04-01,2012,4,April,Rainy,17.2,8.6
Vakinankaratra,-19.8659,47.0335,2012-05-01,2012,5,May,Dry,14.85,1.61
Vakinankaratra,-19.8659,47.0335,2012-06-01,2012,6,June,Dry,13.06,1.55
Vakinankaratra,-19.8659,47.0335,2012-07-01,2012,7,July,Dry,12.08,0.75
Vakinankaratra,-19.8659,47.0335,2012-08-01,2012,8,August,Dry,13.44,0.36
Vakinankaratra,-19.8659,47.0335,2012-09-01,2012,9,September,Dry,15.55,0.5
Vakinankaratra,-19.8659,47.0335,2012-10-01,2012,10,October,Dry,18.72,4.14
Vakinankaratra,-19.8659,47.0335,2012-11-01,2012,11,November,Rainy,18.62,8.35
Vakinankaratra,-19.8659,47.0335,2012-12-01,2012,12,December,Rainy,18.87,9.51
Vakinankaratra,-19.8659,47.0335,2013-01-01,2013,1,January,Rainy,19.33,13.01
Vakinankaratra,-19.8659,47.0335,2013-02-01,2013,2,February,Rainy,18.42,16.03
Vakinankaratra,-19.8659,47.0335,2013-03-01,2013,3,March,Rainy,18.26,8.61
Vakinankaratra,-19.8659,47.0335,2013-04-01,2013,4,April,Rainy,16.75,1.4
Vakinankaratra,-19.8659,47.0335,2013-05-01,2013,5,May,Dry,14.6,0.59
Vakinankaratra,-19.8659,47.0335,2013-06-01,2013,6,June,Dry,11.59,0.7
Vakinankaratra,-19.8659,47.0335,2013-07-01,2013,7,July,Dry,11.74,0.48
Vakinankaratra,-19.8659,47.0335,2013-08-01,2013,8,August,Dry,12.59,0.71
Vakinankaratra,-19.8659,47.0335,2013-09-01,2013,9,September,Dry,15.8,1.46
Vakinankaratra,-19.8659,47.0335,2013-10-01,2013,10,October,Dry,17.71,4.35
Vakinankaratra,-19.8659,47.0335,2013-11-01,2013,11,November,Rainy,19.69,7.45
Vakinankaratra,-19.8659,47.0335,2013-12-01,2013,12,December,Rainy,19.2,10.77
